system:index,20150101,20150201,20150301,20150401,20150501,20150601,20150701,20150801,20150901,20151001,20151101,20151201,COUNTRY,CaCO3,Clay,Coarse,EC,FID_LUCAS_,FID_gadm40,ID_0,K,LC,LC0_Desc,LC1_Desc,LU,LU1_Desc,N,NUTS_0,NUTS_1,NUTS_2,NUTS_3,OC,P,Point_ID,Sand,Silt,pH_CaCl2,pH_H20,.geo
00000000000000000295,927.0,927.0,869.0,598.0,314.0,224.0,176.0,145.0,124.0,331.0,705.0,658.0,Germany,0,0,0,32.4,11157,0,DEU,173.5,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DEG,DEG0,DEG0L,12.0,26.9,44623090,0,0,5.8,5.92,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4,986.0,986.0,986.0,714.0,346.0,244.0,190.0,157.0,136.0,388.0,986.0,986.0,Germany,1,0,0,15.88,10244,0,DEU,334.9,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.9,DE,DEG,DEG0,DEG0P,17.6,51.0,43483092,0,0,5.2,5.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2,419.0,419.0,419.0,210.0,320.0,199.0,124.0,92.0,88.0,419.0,419.0,419.0,Germany,181,0,0,13.33,12061,0,DEU,150.9,B33,Cropland,Soya,U111,Agriculture (excluding fallow land and kitchen gardens),2.2,DE,DE2,DE22,DE224,41.2,50.7,45442854,0,0,7.4,7.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154,868.0,868.0,792.0,573.0,302.0,213.0,167.0,138.0,124.0,177.0,868.0,868.0,Germany,93,0,0,24.2,9507,0,DEU,221.5,B35,Cropland,Other fibre and oleaginous crops,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DE1,DE12,DE128,15.3,25.3,42362906,0,0,7.5,7.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,545.0,545.0,545.0,332.0,398.0,242.0,155.0,117.0,97.0,390.0,545.0,545.0,Germany,0,0,0,18.02,10914,0,DEU,271.8,B37,Cropland,Other non-permanent industrial crops,U111,Agriculture (excluding fallow land and kitchen gardens),2.1,DE,DE2,DE21,DE21J,16.6,115.1,44382828,0,0,6.3,6.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,581.0,581.0,581.0,368.0,412.0,257.0,165.0,124.0,102.0,375.0,581.0,581.0,Germany,0,0,0,45.7,10826,0,DEU,263.4,B37,Cropland,Other non-permanent industrial crops,U111,Agriculture (excluding fallow land and kitchen gardens),2.1,DE,DE2,DE21,DE21J,16.2,76.7,44282830,0,0,5.9,6.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,407.0,407.0,407.0,346.0,407.0,407.0,150.0,104.0,407.0,407.0,407.0,407.0,Germany,0,0,0,116.1,11261,0,DEU,101.3,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),19.9,DE,DE2,DE21,DE218,293.4,62.1,44722764,0,0,6.0,6.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7,818.0,818.0,735.0,445.0,258.0,188.0,150.0,125.0,107.0,183.0,655.0,743.0,Germany,1,0,0,21.0,10196,0,DEU,291.7,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DE2,DE26,DE268,13.6,41.6,43402970,0,0,6.4,6.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,1027.0,1027.0,1027.0,767.0,364.0,255.0,199.0,164.0,161.0,277.0,1027.0,1027.0,Germany,1,0,0,17.29,9665,0,DEU,106.4,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DE2,DE26,DE264,7.5,13.7,42602992,0,0,6.8,6.92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,904.0,888.0,823.0,536.0,320.0,235.0,188.0,157.0,135.0,474.0,878.0,833.0,Germany,0,0,0,15.24,12337,0,DEU,136.5,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DE4,DE40,DE407,27.5,72.2,45663154,0,0,5.3,5.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040b,917.0,906.0,834.0,514.0,314.0,233.0,186.0,156.0,134.0,412.0,793.0,757.0,Germany,3,0,0,25.7,11943,0,DEU,156.2,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),0.8,DE,DE4,DE40,DE40H,7.3,60.7,45323202,0,0,6.8,7.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000461,936.0,937.0,881.0,547.0,320.0,234.0,186.0,155.0,133.0,388.0,774.0,730.0,Germany,0,0,0,3.46,11711,0,DEU,61.5,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),0.9,DE,DE4,DE40,DE40E,8.9,39.2,45123226,0,0,5.9,6.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9,876.0,876.0,655.0,362.0,240.0,182.0,148.0,125.0,108.0,98.0,418.0,426.0,Germany,88,0,0,30.3,9321,0,DEU,243.9,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),2.7,DE,DE7,DE71,DE715,23.4,29.3,42062956,0,0,7.6,7.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,993.0,993.0,967.0,665.0,340.0,242.0,189.0,156.0,150.0,251.0,816.0,976.0,Germany,1,0,0,12.41,9510,0,DEU,135.1,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),2.2,DE,DE7,DE72,DE721,19.6,21.2,42363058,0,0,6.0,6.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000677,1239.0,1239.0,1239.0,978.0,789.0,486.0,328.0,252.0,242.0,395.0,1116.0,1239.0,Germany,4,0,0,17.22,11467,0,DEU,61.0,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.4,DE,DE8,DE80,DE80L,11.4,43.2,44903466,0,0,7.1,7.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044c,887.0,887.0,885.0,565.0,299.0,213.0,168.0,139.0,119.0,334.0,887.0,864.0,Germany,21,0,0,26.7,10354,0,DEU,409.0,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),3.4,DE,DE9,DE91,DE91B,30.8,75.2,43623216,0,0,7.4,7.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000301,615.0,615.0,587.0,297.0,183.0,136.0,109.0,111.0,203.0,232.0,615.0,615.0,Germany,3,0,0,17.72,8711,0,DEU,163.4,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DEA,DEA1,DEA1D,8.9,42.5,40843122,0,0,7.1,7.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,718.0,748.0,728.0,456.0,277.0,205.0,164.0,137.0,118.0,309.0,754.0,685.0,Germany,0,0,0,17.78,10775,0,DEU,236.3,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DEE,DEE0,DEE0A,11.0,65.3,44223172,0,0,5.9,6.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7,782.0,765.0,691.0,362.0,233.0,176.0,142.0,119.0,103.0,264.0,727.0,686.0,Germany,0,0,0,4.91,10752,0,DEU,33.2,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),0.7,DE,DEE,DEE0,DEE07,7.7,62.0,44203246,0,0,4.3,4.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,945.0,945.0,945.0,653.0,327.0,232.0,181.0,150.0,128.0,413.0,945.0,945.0,Germany,41,0,0,18.09,10411,0,DEU,313.0,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DEG,DEG0,DEG0A,13.5,19.7,43703130,0,0,7.5,7.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f,671.0,671.0,671.0,415.0,224.0,160.0,126.0,105.0,89.0,224.0,671.0,671.0,Germany,2,0,0,10.86,9970,0,DEU,328.4,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),3.3,DE,DE1,DE11,DE119,29.8,31.5,43062920,0,0,6.6,6.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d5,858.0,858.0,858.0,552.0,290.0,207.0,163.0,134.0,131.0,318.0,858.0,858.0,Germany,0,0,0,15.17,10199,0,DEU,86.2,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),2.1,DE,DE9,DE93,DE935,32.4,41.6,43403342,0,0,5.9,6.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ed,679.0,679.0,679.0,376.0,216.0,157.0,125.0,327.0,562.0,679.0,679.0,679.0,Germany,0,0,0,8.8,8781,0,DEU,115.0,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEA,DEA3,DEA34,12.9,88.8,41023194,0,0,5.6,6.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420,794.0,794.0,794.0,471.0,260.0,188.0,148.0,448.0,466.0,587.0,794.0,794.0,Germany,0,0,0,8.49,9195,0,DEU,247.6,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEA,DEA3,DEA38,14.4,76.1,41863206,0,0,5.5,6.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464,923.0,923.0,923.0,655.0,335.0,233.0,181.0,246.0,362.0,579.0,923.0,923.0,Germany,2,0,0,22.0,9452,0,DEU,215.0,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEA,DEA4,DEA43,10.7,62.1,42263224,0,0,7.2,7.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f,801.0,801.0,580.0,307.0,209.0,161.0,132.0,112.0,97.0,87.0,439.0,445.0,Germany,135,0,0,26.9,9309,0,DEU,119.2,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DEB,DEB3,DEB31,18.3,13.5,42042940,0,0,7.6,8.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000192,690.0,690.0,481.0,240.0,169.0,132.0,109.0,93.0,81.0,72.0,424.0,457.0,Germany,125,0,0,24.9,9232,0,DEU,396.0,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEB,DEB3,DEB3C,18.3,42.8,41922942,0,0,7.6,8.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ef,741.0,741.0,741.0,467.0,249.0,178.0,140.0,279.0,411.0,602.0,741.0,741.0,Germany,0,0,0,31.6,9155,0,DEU,367.1,B45,Cropland,Strawberries,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DE9,DE94,DE94E,14.3,39.8,41783270,0,0,5.8,5.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a7,650.0,650.0,650.0,363.0,208.0,151.0,120.0,333.0,543.0,650.0,650.0,650.0,Germany,0,0,0,27.4,8800,0,DEU,257.0,B45,Cropland,Strawberries,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DEA,DEA3,DEA31,16.8,134.4,41083172,0,0,5.6,5.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000199,681.0,681.0,681.0,434.0,230.0,164.0,129.0,107.0,91.0,445.0,681.0,681.0,Germany,0,0,0,11.82,11348,0,DEU,418.4,B51,Cropland,Clovers,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DE2,DE23,DE237,9.7,61.6,44802946,0,0,5.9,6.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000505,835.0,835.0,835.0,522.0,279.0,200.0,157.0,130.0,113.0,290.0,835.0,835.0,Germany,1,0,0,4.22,10006,0,DEU,29.0,B52,Cropland,Lucerne,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DE9,DE92,DE929,13.0,50.4,43123272,0,0,5.9,6.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,1011.0,1011.0,1001.0,692.0,349.0,247.0,193.0,160.0,136.0,506.0,957.0,913.0,Germany,0,0,0,20.3,12516,0,DEU,112.1,B52,Cropland,Lucerne,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DED,DED2,DED2E,8.4,50.0,45823146,0,0,5.2,5.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013f,820.0,820.0,690.0,420.0,252.0,185.0,148.0,123.0,106.0,155.0,775.0,820.0,Germany,139,0,0,25.5,9680,0,DEU,367.5,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.4,DE,DE1,DE11,DE117,14.9,33.1,42622896,0,0,7.4,7.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014b,803.0,803.0,624.0,389.0,240.0,178.0,143.0,119.0,103.0,100.0,580.0,687.0,Germany,1,0,0,12.55,9358,0,DEU,94.4,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),0.9,DE,DE1,DE12,DE123,8.8,95.6,42122902,0,0,5.0,5.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000155,897.0,897.0,849.0,615.0,339.0,232.0,179.0,147.0,127.0,202.0,897.0,897.0,Germany,3,0,0,14.07,9572,0,DEU,221.1,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DE1,DE12,DE128,11.7,21.5,42462906,0,0,5.9,5.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,551.0,551.0,551.0,508.0,491.0,336.0,183.0,131.0,103.0,140.0,551.0,551.0,Germany,1,0,0,17.47,9744,0,DEU,335.1,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DE1,DE14,DE141,16.5,56.9,42722806,0,0,6.3,6.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,520.0,520.0,520.0,327.0,485.0,315.0,172.0,124.0,115.0,411.0,520.0,520.0,Germany,2,0,0,17.11,10934,0,DEU,309.6,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DE2,DE21,DE21B,14.9,59.8,44402818,0,0,6.3,6.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,879.0,879.0,797.0,497.0,282.0,205.0,162.0,135.0,116.0,187.0,727.0,858.0,Germany,8,0,0,11.32,9976,0,DEU,101.7,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),0.9,DE,DE2,DE26,DE26A,7.9,39.9,43082978,0,0,7.2,7.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,550.0,550.0,550.0,352.0,391.0,192.0,135.0,106.0,87.0,269.0,550.0,550.0,Germany,0,0,0,5.94,10378,0,DEU,163.3,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DE2,DE27,DE276,10.6,50.4,43662810,0,0,5.7,6.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a6,1128.0,1128.0,1074.0,733.0,394.0,278.0,217.0,179.0,153.0,307.0,726.0,720.0,Germany,5,0,0,14.19,12690,0,DEU,88.8,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DE4,DE40,DE40I,10.1,34.2,45963328,0,0,7.0,7.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,982.0,982.0,982.0,754.0,350.0,245.0,191.0,157.0,228.0,471.0,982.0,982.0,Germany,1,0,0,10.65,9713,0,DEU,274.5,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DE7,DE71,DE719,13.3,67.2,42683024,0,0,6.2,6.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1,1016.0,1016.0,1016.0,756.0,359.0,252.0,197.0,162.0,154.0,334.0,953.0,1016.0,Germany,21,0,0,18.16,9818,0,DEU,53.8,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),2.4,DE,DE7,DE73,DE735,19.5,59.8,42843100,0,0,7.0,7.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000587,791.0,791.0,791.0,467.0,259.0,187.0,147.0,122.0,105.0,282.0,791.0,791.0,Germany,0,0,0,5.17,10450,0,DEU,77.2,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DE9,DE93,DE93A,12.3,85.6,43763306,0,0,4.8,5.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c2,879.0,879.0,875.0,539.0,292.0,209.0,165.0,137.0,117.0,274.0,879.0,879.0,Germany,0,0,0,10.18,10604,0,DEU,49.7,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DE9,DE93,DE934,11.6,32.9,44023336,0,0,6.6,6.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000518,720.0,720.0,720.0,432.0,237.0,171.0,138.0,353.0,467.0,626.0,720.0,720.0,Germany,0,0,0,25.7,9081,0,DEU,202.9,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DE9,DE94,DE94E,21.1,84.1,41623280,0,0,5.6,5.89,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000620,774.0,774.0,774.0,487.0,308.0,207.0,195.0,215.0,377.0,503.0,774.0,774.0,Germany,0,0,0,36.0,9026,0,DEU,172.3,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),3.2,DE,DE9,DE94,DE94H,49.1,108.7,41503390,0,0,5.4,5.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,901.0,901.0,901.0,690.0,321.0,225.0,175.0,144.0,304.0,333.0,895.0,901.0,Germany,1,27,11,20.2,8866,0,DEU,211.0,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DEB,DEB1,DEB1C,18.8,48.4,41223016,37,36,5.2,5.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000666,1124.0,1124.0,1124.0,852.0,616.0,356.0,294.0,226.0,268.0,417.0,1124.0,1124.0,Germany,0,0,0,5.09,10281,0,DEU,75.7,B53,Cropland,Other Leguminous  and mixtures for fodder,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DEF,DEF0,DEF0A,14.0,53.9,43543450,0,0,5.6,6.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,908.0,908.0,743.0,482.0,283.0,207.0,165.0,138.0,123.0,119.0,668.0,768.0,Germany,8,0,0,26.7,9413,0,DEU,306.0,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),2.2,DE,DE1,DE12,DE128,18.3,33.3,42222936,0,0,7.3,7.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,484.0,484.0,484.0,484.0,484.0,325.0,166.0,118.0,92.0,217.0,484.0,484.0,Germany,4,0,0,26.2,9250,0,DEU,296.6,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),3.7,DE,DE1,DE13,DE132,32.0,74.7,41962754,0,0,6.8,7.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,479.0,479.0,479.0,424.0,479.0,360.0,170.0,119.0,105.0,228.0,479.0,479.0,Germany,1,0,0,46.6,9930,0,DEU,77.8,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),2.7,DE,DE1,DE14,DE146,19.7,35.3,43022764,0,0,5.3,5.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,480.0,480.0,480.0,439.0,480.0,383.0,173.0,120.0,110.0,261.0,480.0,480.0,Germany,1,0,0,26.4,9998,0,DEU,273.3,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),2.1,DE,DE1,DE14,DE146,16.5,63.8,43122768,0,0,5.3,5.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,403.0,403.0,403.0,393.0,403.0,403.0,148.0,136.0,403.0,403.0,403.0,403.0,Germany,15,0,0,46.5,10742,0,DEU,150.9,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),5.7,DE,DE2,DE21,DE21N,55.4,36.3,44202738,0,0,7.2,7.35,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,708.0,708.0,708.0,491.0,407.0,229.0,166.0,131.0,109.0,373.0,708.0,708.0,Germany,149,0,0,42.0,10637,0,DEU,129.4,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DE2,DE21,DE219,13.4,28.4,44062864,0,0,7.6,8.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ea,447.0,447.0,447.0,407.0,447.0,447.0,165.0,114.0,294.0,447.0,447.0,447.0,Germany,1,0,0,33.3,12593,0,DEU,132.9,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DE2,DE22,DE225,15.4,0.0,45882852,0,0,5.7,5.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,491.0,491.0,491.0,388.0,491.0,364.0,174.0,122.0,107.0,306.0,491.0,491.0,Germany,2,0,0,23.3,10231,0,DEU,81.1,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DE2,DE27,DE27C,12.9,54.3,43462782,0,0,6.4,6.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041b,1080.0,1085.0,1024.0,695.0,403.0,294.0,233.0,194.0,167.0,438.0,885.0,843.0,Germany,0,0,0,4.03,12247,0,DEU,35.2,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),0.9,DE,DE4,DE40,DE406,9.2,56.0,45583208,0,0,5.2,5.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000538,977.0,958.0,891.0,493.0,298.0,220.0,175.0,147.0,126.0,300.0,707.0,697.0,Germany,0,0,0,11.74,11305,0,DEU,36.3,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DE4,DE40,DE408,9.0,96.3,44763286,0,0,4.3,4.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e8,1022.0,1022.0,1022.0,710.0,396.0,269.0,207.0,169.0,143.0,360.0,1022.0,1022.0,Germany,1,0,0,7.97,11714,0,DEU,58.4,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),0.8,DE,DE8,DE80,DE80J,7.1,33.8,45123358,0,0,6.5,6.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed,926.0,926.0,926.0,600.0,314.0,224.0,176.0,145.0,125.0,300.0,926.0,926.0,Germany,0,0,0,3.78,10653,0,DEU,39.0,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DE8,DE80,DE80O,19.7,77.3,44083356,0,0,5.5,5.92,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ff,993.0,993.0,993.0,674.0,368.0,254.0,197.0,161.0,138.0,374.0,993.0,993.0,Germany,1,0,0,9.38,11394,0,DEU,109.9,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),0.8,DE,DE8,DE80,DE80J,7.3,50.9,44843366,0,0,6.5,6.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000634,1008.0,1008.0,1008.0,714.0,439.0,284.0,214.0,173.0,158.0,324.0,1008.0,1008.0,Germany,0,0,0,36.2,10642,0,DEU,117.6,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DE8,DE80,DE80M,10.4,41.9,44063400,0,0,6.6,6.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000669,1231.0,1231.0,1231.0,966.0,766.0,464.0,318.0,246.0,229.0,340.0,1039.0,1177.0,Germany,0,0,0,33.1,11332,0,DEU,53.5,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DE8,DE80,DE80L,16.7,33.2,44783454,0,0,5.5,5.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000506,775.0,775.0,775.0,467.0,255.0,184.0,145.0,120.0,106.0,320.0,775.0,775.0,Germany,0,0,0,10.44,10130,0,DEU,238.6,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DE9,DE93,DE931,8.1,57.8,43303272,0,0,5.8,6.03,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049b,660.0,660.0,660.0,364.0,210.0,153.0,121.0,447.0,606.0,660.0,660.0,660.0,Germany,0,0,0,14.23,8898,0,DEU,56.2,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),1.4,DE,DE9,DE94,DE94B,16.3,78.8,41263244,0,0,5.8,6.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c2,660.0,660.0,660.0,368.0,211.0,153.0,121.0,450.0,598.0,660.0,660.0,660.0,Germany,0,0,0,13.71,8904,0,DEU,110.0,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),1.8,DE,DE9,DE94,DE94B,28.2,135.2,41283256,0,0,4.7,5.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f5,792.0,792.0,792.0,509.0,342.0,222.0,230.0,293.0,467.0,610.0,792.0,792.0,Germany,0,0,0,36.6,9092,0,DEU,69.6,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),2.6,DE,DE9,DE94,DE94C,41.5,170.2,41643360,0,0,4.5,4.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000631,793.0,793.0,793.0,517.0,361.0,229.0,217.0,210.0,397.0,544.0,793.0,793.0,Germany,40,0,0,41.6,9184,0,DEU,395.9,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DE9,DE94,DE94A,17.8,82.7,41823400,0,0,7.1,7.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f7,703.0,703.0,703.0,415.0,230.0,166.0,131.0,358.0,490.0,592.0,703.0,703.0,Germany,12,0,0,27.4,9015,0,DEU,168.1,B55,Cropland,Temporary grassland,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DEA,DEA3,DEA35,14.2,74.5,41483196,0,0,7.4,7.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
